location;metric;Other unintentional injuries;Self-harm;Interpersonal violence;Exposure to forces of nature;Environmental heat and cold exposure;Ebola;Neonatal disorders;Protein-energy malnutrition;Other nutritional deficiencies;Sexually transmitted infections excluding HIV;Acute hepatitis;Other unspecified infectious diseases;Esophageal cancer;Stomach cancer;Liver cancer;Inflammatory bowel disease;Vascular intestinal disorders;Gallbladder and biliary diseases;Pancreatitis;Other digestive diseases;Alzheimer's disease and other dementias;Meningitis;Encephalitis;Diphtheria;Whooping cough;Tetanus;Measles;Varicella and herpes zoster;Malaria;Chagas disease;Leishmaniasis;African trypanosomiasis;Schistosomiasis;Cysticercosis;Cystic echinococcosis;Dengue;Yellow fever;Hypertensive heart disease;Cardiomyopathy and myocarditis;Atrial fibrillation and flutter;Aortic aneurysm;Peripheral artery disease;Endocarditis;Non-rheumatic valvular heart disease;Chronic obstructive pulmonary disease;Pneumoconiosis;Asthma;Interstitial lung disease and pulmonary sarcoidosis;Other chronic respiratory diseases;Cirrhosis and other chronic liver diseases;Road injuries;Other transport injuries;Other skin and subcutaneous diseases;Sudden infant death syndrome;Falls;Drowning;Fire, heat, and hot substances;Poisonings;Parkinson's disease;Idiopathic epilepsy;Multiple sclerosis;Motor neuron disease;Other neurological disorders;Alcohol use disorders;Drug use disorders;Eating disorders;Diabetes mellitus;Tuberculosis;HIV/AIDS;Lip and oral cavity cancer;Nasopharynx cancer;Other pharynx cancer;Gallbladder and biliary tract cancer;Pancreatic cancer;Malignant skin melanoma;Non-melanoma skin cancer;Ovarian cancer;Testicular cancer;Kidney cancer;Bladder cancer;Hemoglobinopathies and hemolytic anemias;Endocrine, metabolic, blood, and immune disorders;Rheumatoid arthritis;Other musculoskeletal disorders;Congenital birth defects;Upper respiratory infections;Otitis media;Executions and police conflict;Other neglected tropical diseases;Maternal disorders;Exposure to mechanical forces;Adverse effects of medical treatment;Gynecological diseases;Appendicitis;Brain and central nervous system cancer;Thyroid cancer;Mesothelioma;Hodgkin lymphoma;Non-Hodgkin lymphoma;Multiple myeloma;Leukemia;Other neoplasms;Rheumatic heart disease;Other malignant neoplasms;Other cardiovascular and circulatory diseases;Diarrheal diseases;Bacterial skin diseases;Upper digestive system diseases;Foreign body;Conflict and terrorism;Typhoid and paratyphoid;Invasive Non-typhoidal Salmonella (iNTS);Rabies;Intestinal nematode infections;Other intestinal infectious diseases;Lower respiratory infections;Acute glomerulonephritis;Chronic kidney disease;Urinary diseases and male infertility;Ischemic heart disease;Zika virus;Paralytic ileus and intestinal obstruction;Larynx cancer;Animal contact;Tracheal, bronchus, and lung cancer;Breast cancer;Cervical cancer;Uterine cancer;Prostate cancer;Colon and rectum cancer;Decubitus ulcer;Stroke;Inguinal, femoral, and abdominal hernia
Antigua and Barbuda;Number;1.243093324;2.741199687;4.524000751;0;0.212424871;0;4.37215837;2.551483779;0.055018933;0.089316043;0.065221998;0.857875345;3.04865101;10.46907481;2.783594686;0.625749426;0.462009359;1.200048609;0.896471779;1.985302121;16.45869885;0.790998012;0.285398344;0.000126208;0.000853272;0.051938381;0;0.077868054;0;0;0;0;0.123609183;0.028467131;0.000233646;0.066417595;0;27.1839622;5.715592033;6.070590885;2.308790654;1.962179093;1.111371776;1.553829669;7.246926145;0.071297006;1.840637057;0.647104588;0.747448374;12.88637964;6.715379574;0.744523564;0.291832379;0.039299126;3.402386161;3.684542576;1.892990538;0.213937097;5.339769756;3.36440538;0.388749656;0.38612697;1.023942065;6.726892954;0.444448601;0.000731122;56.7353861;0.372840031;7.362816823;1.706269821;0.389918333;1.067748039;1.374597473;6.155180247;0.957520539;0.913291896;3.616246599;0.118724392;1.907435647;2.645254639;2.402065968;8.177267975;0.456704906;1.522677807;2.763157575;0.013299499;0.000244082;0.018485588;0.043725279;0.409975416;5.482025251;1.814923008;0.117414059;0.383077351;2.228401614;0.776816156;0.088395153;0.114288465;3.472849492;3.044703823;3.927132494;0.293547071;1.000390961;4.273106964;10.8799888;1.508906596;1.485914457;2.104800378;1.139241548;0;0.001512096;0.003558865;0.004951039;0.002926147;0.004382722;29.79484166;0.004325043;36.3528098;4.652171439;78.1917159;0.051718319;2.604904601;1.603038359;0.515253567;9.416665929;16.44346863;5.88543503;2.859503846;30.98235128;15.05413295;5.2843217;64.40209041;0.401029695
Antigua and Barbuda;Percent;0.002036417;0.004492035;0.007411742;0;0.000348713;0;0.007120749;0.004182896;9.02E-05;0.000146296;0.000106858;0.001405876;0.004996053;0.01716395;0.004562116;0.001025725;0.000757841;0.001967503;0.001468883;0.003255401;0.027048274;0.00129419;0.00046676;2.06E-07;1.39E-06;8.53E-05;0;0.000127724;0;0;0;0;0.000202456;4.66E-05;3.83E-07;0.000108789;0;0.044594839;0.009369527;0.009966122;0.003786343;0.003216707;0.001821263;0.002547275;0.011887155;0.000116906;0.003016944;0.001061498;0.001224357;0.021116473;0.01100002;0.001219413;0.000478594;6.40E-05;0.00558261;0.006033554;0.003101555;0.000350166;0.008761477;0.005511176;0.000636997;0.000632328;0.001677349;0.011016248;0.00072814;1.20E-06;0.093033216;0.000611026;0.012118026;0.002796249;0.000638885;0.001749265;0.002253449;0.010089706;0.001569158;0.001498154;0.005928432;0.000194608;0.00312555;0.00433847;0.003934801;0.013399619;0.000749793;0.00249651;0.004509195;2.17E-05;4.00E-07;3.03E-05;7.15E-05;0.000671751;0.008980554;0.002975716;0.000192373;0.000627875;0.003651506;0.001273693;0.000144819;0.000187299;0.005690309;0.004988893;0.006434437;0.000481359;0.001639489;0.007002001;0.017844313;0.002472639;0.002438265;0.00345175;0.001866201;0;2.48E-06;5.83E-06;8.11E-06;4.79E-06;7.18E-06;0.048879968;7.09E-06;0.059596082;0.007630023;0.128265661;8.48E-05;0.004273092;0.00262646;0.00084596;0.015432788;0.026955953;0.009645608;0.004687269;0.050777151;0.024685093;0.008672699;0.105633487;0.000657497
Israel;Number;29.76812654;545.2466949;184.2382049;0;15.52578455;0;226.268824;43.27386564;9.224010676;1.180206967;3.174395015;62.20368425;182.1869768;716.3700007;324.2781138;45.94165359;242.257134;287.5351879;109.3763734;204.5353956;2776.86463;27.78053172;20.76637718;0.013158102;0.269291094;0.049415938;0.013922013;5.112462612;0;0;0.209949202;0;0;0;0.539702687;0;0;256.7145065;193.2139745;641.8202628;203.9127162;332.8675022;93.45593193;588.4308218;1720.100417;2.803931572;134.0824129;145.1254127;24.76397113;755.9529092;609.6267867;19.98884185;12.28935927;20.90511654;508.4166035;47.47368125;49.52637767;7.90376001;605.1022134;106.1846455;24.90677894;101.1878787;116.161562;65.23592862;63.27647792;0.049912918;2647.38633;25.99997756;36.68694694;104.8465481;19.39605583;21.69989438;106.9833491;1273.070415;271.8128291;139.8719469;375.6519579;8.587568317;362.0433261;554.9200728;43.2577768;647.726719;28.19306256;111.7398966;247.2296362;0.755644636;0.196219365;1.635522458;3.034836263;8.922487779;36.63218277;191.4131194;2.682195152;10.12110088;513.7803931;86.26697119;39.01803916;41.00488371;704.9510498;362.2412562;732.6528;181.5607545;197.8114323;425.6885502;369.6148399;385.5336482;187.1381444;81.86830462;173.2313851;6.33020603;0.036934145;0.399069888;0.014736566;0;0.340034997;1738.623426;0.173904112;2764.817779;762.0282494;6165.948468;0;277.4351896;97.22429472;3.741998948;2518.127613;1361.059168;150.4136439;179.5126459;764.2430505;2007.881524;444.6597748;3349.578903;52.19371848
Israel;Percent;0.000621126;0.011376906;0.003844161;0;0.000323955;0;0.004715376;0.000902993;0.000192447;2.46E-05;6.62E-05;0.001297881;0.003801382;0.014947333;0.006766172;0.000958615;0.005054657;0.005999821;0.002282187;0.004267858;0.057951812;0.000579584;0.000433275;2.75E-07;5.62E-06;1.03E-06;2.90E-07;0.000106673;0;0;4.39E-06;0;0;0;1.13E-05;0;0;0.005356538;0.004031584;0.013391905;0.004254843;0.006944388;0.001949946;0.012278545;0.035890914;5.85E-05;0.002797731;0.003028204;0.00051673;0.015773616;0.012720024;0.000417085;0.000256441;0.000435773;0.010608748;0.000990529;0.001033387;0.000164911;0.012626202;0.002215599;0.000519716;0.002111215;0.002423694;0.001361098;0.001320314;1.04E-06;0.055241287;0.000542515;0.000765623;0.002187715;0.00040469;0.000452771;0.002232292;0.026563042;0.005671416;0.002918733;0.007837754;0.000179184;0.007554125;0.011579059;0.000902543;0.013514953;0.000588283;0.002331467;0.005154521;1.58E-05;4.09E-06;3.41E-05;6.33E-05;0.000186164;0.000764369;0.003993714;5.60E-05;0.000211188;0.010720696;0.001800065;0.000814129;0.000855579;0.014709752;0.007558188;0.015287573;0.003788489;0.004127564;0.008882448;0.007712347;0.008044216;0.003905471;0.001708322;0.00361449;0.000132108;7.71E-07;8.33E-06;3.07E-07;0;7.10E-06;0.036277847;3.63E-06;0.0576917;0.015900539;0.128658895;0;0.005789165;0.002028674;7.81E-05;0.052540939;0.028399542;0.003138625;0.003745694;0.015945116;0.041895856;0.009278704;0.06989219;0.001089018
Panama;Number;35.34193967;199.4042452;625.0850189;0;1.509238254;0;359.9869966;119.2001211;6.417514845;2.41596419;1.260490443;15.96123203;68.0812255;447.3269689;126.0793266;24.81266056;57.84155198;49.61192135;35.30330851;64.3061194;1053.720318;36.00952894;16.21158077;0.004423559;0.316334747;0.11817579;0;0.858089039;0.043304919;2.138902145;0;0;0;1.97034781;0.021897247;1.380897736;1.42824012;308.7217881;190.4296106;180.1657345;77.74398955;46.95502509;39.61257861;28.35986185;717.116066;0.539061735;60.55113756;84.55815189;13.89735176;502.8727113;530.2895486;13.64729571;2.139525639;5.357081146;152.2856136;126.4468914;23.30323746;9.276699425;190.468551;62.97100535;5.612798797;11.98596566;21.53327731;32.12175605;18.8959636;0.543142954;1217.344691;188.3338743;540.4329201;47.17004522;12.13408479;24.35954158;53.59595933;202.0971458;21.10920145;22.75818966;83.67773059;8.331534031;81.58072973;54.52537275;45.9667199;79.45032464;13.2822785;39.67054656;319.0927534;9.084335704;0.002075406;0.476337437;0.919149579;53.20423802;26.78843727;19.34133376;0.249285853;14.65381803;107.3951413;24.50437389;4.143105884;10.1311937;124.5714576;61.47242184;185.8717449;29.95750034;26.17261408;180.6153155;100.8806024;185.9623202;35.72411038;57.17270319;54.4255017;0;0.002645505;0.080893961;0.001175608;0.35668016;0.244031695;817.5529575;0.357281872;1153.546407;117.665515;2510.956781;0.057478683;110.4190167;42.75695266;25.64929351;446.5880135;296.5512839;214.5643664;57.31606751;489.4187945;455.2951868;50.84022185;1808.333387;17.84695164
Panama;Percent;0.001781387;0.010047417;0.031500993;0;7.62E-05;0;0.018082866;0.006015837;0.000323482;0.0001216;6.35E-05;0.000804817;0.003433811;0.022577162;0.006360485;0.001252854;0.002922013;0.0025072;0.001780415;0.003246614;0.05342551;0.001814255;0.000817134;2.23E-07;1.60E-05;6.02E-06;0;4.34E-05;2.18E-06;0.000107966;0;0;0;9.93E-05;1.11E-06;6.97E-05;7.20E-05;0.015607362;0.009609544;0.009119625;0.00392397;0.002370828;0.001998149;0.001431018;0.036264118;2.72E-05;0.003055915;0.004273985;0.000701105;0.02536268;0.026722675;0.00068765;0.000107985;0.000269087;0.007687728;0.006373822;0.001175658;0.000467531;0.009632313;0.003173469;0.000282777;0.000604168;0.001085388;0.001616834;0.000951734;2.73E-05;0.061489338;0.009491842;0.027646146;0.002380168;0.000611801;0.001228153;0.002705996;0.010199932;0.001064763;0.001150259;0.004224361;0.000420137;0.004112928;0.002754917;0.002316504;0.004005961;0.000671019;0.001999628;0.016050962;0.000458412;1.05E-07;2.40E-05;4.62E-05;0.002674247;0.001350303;0.000975814;1.26E-05;0.000739813;0.005416398;0.001236574;0.000208854;0.000511082;0.006283759;0.003100122;0.009378657;0.001513491;0.00131878;0.009113043;0.005093691;0.00938023;0.00180737;0.002886926;0.002743544;0;1.34E-07;4.09E-06;5.95E-08;1.80E-05;1.23E-05;0.041291627;1.81E-05;0.058243297;0.005945571;0.126888862;2.90E-06;0.005579641;0.002155887;0.00129367;0.022528786;0.014960367;0.010820906;0.002894773;0.024711115;0.022981819;0.002572095;0.091391432;0.000900799
Eswatini;Number;22.67505968;226.2421093;234.8473741;0;11.13567235;0;439.9986849;90.09583717;1.826581292;39.79393514;6.469179043;21.96845017;90.51226727;49.25975269;117.8217251;3.583167443;4.834724568;19.83267643;9.258152942;20.36631895;54.5665541;73.14136993;3.599319466;0.12904709;32.91567631;1.14204852;8.016910872;3.725692804;9.103128653;0;0;0;8.735768517;1.641064396;0.2089736;0.019659579;0;220.0481567;60.07406311;10.74315767;10.78268958;4.769768995;6.463897493;6.680426833;191.8980172;3.328175491;108.2317858;8.50547315;7.519226966;189.5405011;397.0330889;14.5110736;0.457828731;11.55587361;27.81146599;51.99968825;53.23108194;21.63233097;17.28328572;29.91614239;1.110356072;0.447468225;10.55252073;10.41137381;3.781414752;0.018642246;682.3585733;637.1359466;3321.356125;19.82009613;4.549341723;5.426648023;5.919032987;43.27448558;7.913379078;3.197290914;22.19905585;1.280450764;10.80835424;13.19416868;10.31378817;43.45347825;3.864450415;8.537455584;82.29249885;3.262298925;0.184628015;0.166680662;0.760058262;25.51835925;34.83758854;16.41890953;1.256091622;4.632854456;14.03090354;3.435276897;5.713935541;3.114524357;29.10312773;12.03057138;28.37721057;2.871178322;20.08227302;34.16839897;30.78762259;481.0430097;13.11401687;45.27607627;25.92787532;0;0.48853801;7.705167935;0.774240597;0.199887197;0.454929229;721.4226048;0.295325868;268.8411496;32.05247706;548.8184112;0;44.15981199;12.9403462;30.94040991;105.2623436;80.404561;97.39184466;10.80093349;74.13782531;69.56026876;4.432406121;599.3733021;5.221772661
Eswatini;Percent;0.001951663;0.019428436;0.020155708;0;0.000959556;0;0.038129836;0.007796152;0.000157405;0.003455752;0.000556855;0.001895762;0.007821658;0.00424634;0.010163994;0.000308605;0.000416574;0.001707713;0.00079634;0.00175422;0.004703522;0.006306342;0.000309785;1.12E-05;0.002846636;9.85E-05;0.000696098;0.000322425;0.000785535;0;0;0;0.00075271;0.000140764;1.80E-05;1.68E-06;0;0.018971303;0.005182467;0.000927818;0.000931077;0.000411783;0.000555322;0.000574958;0.016591584;0.000287652;0.009324678;0.000733707;0.000647071;0.016313371;0.034112611;0.001246389;3.94E-05;0.001001291;0.002396778;0.004485636;0.004581596;0.001864711;0.001495226;0.002573105;9.53E-05;3.85E-05;0.000908443;0.000896391;0.000324743;1.59E-06;0.058853736;0.054805123;0.289222818;0.001709774;0.000391948;0.000468354;0.000509959;0.003733692;0.000681103;0.000276142;0.001903694;0.000110286;0.000933225;0.001139748;0.000888367;0.003737719;0.000332654;0.000732941;0.007122012;0.000280954;1.59E-05;1.44E-05;6.58E-05;0.002172007;0.002995234;0.001413727;0.000107126;0.000398568;0.00120761;0.00029564;0.000494132;0.000267601;0.002503588;0.001036521;0.002445292;0.000247942;0.001725933;0.002940552;0.002653848;0.041531779;0.001130952;0.003898662;0.002233851;0;4.22E-05;0.000667022;6.69E-05;1.73E-05;3.94E-05;0.062246302;2.55E-05;0.023184553;0.002762919;0.04732234;0;0.003804302;0.001116795;0.002667951;0.009089758;0.006886572;0.008337866;0.000926658;0.006435904;0.0059969;0.00038198;0.05168966;0.000450235
Mauritania;Number;32.63110716;155.0162137;200.0785595;0;11.89739254;0;1892.054415;262.4436625;16.92943585;155.4484041;25.80310049;25.89081389;87.81649467;209.2256691;90.1727473;9.318634235;14.98283536;34.5363718;55.8683501;45.47670889;347.2220353;217.0980406;20.99192507;0.925629694;119.9738395;10.50865875;47.69400442;10.42870011;1997.331805;0;1.092774513;0;14.03678157;0;0.563386756;0.012036996;10.22465834;299.6860708;100.2699795;64.41021562;26.38030581;6.520463579;13.169478;19.37357819;320.0268161;0.652895544;174.1610879;9.551583785;20.30440957;602.6605233;835.5521504;30.30059877;0.49769966;16.38331605;134.3392005;43.29279898;56.83897221;31.55508291;85.33822311;57.35793124;5.485396093;1.165347826;23.85146019;17.6830429;5.153586744;0.034585607;625.0079426;481.6805632;20.62128825;26.40835411;5.235125201;6.075381274;18.98560756;125.0660126;6.869428255;7.414841485;42.41148633;1.249195273;21.81947669;45.22967119;69.83197838;39.05020499;4.280915;15.05563602;330.6815689;1.480585199;0.025644411;1.399782906;29.35769525;499.7316899;55.25496949;44.67019066;1.120780658;7.350790692;30.06444098;5.120274273;2.144298606;5.42188855;60.4182562;14.71466275;74.89425241;7.604531789;33.84870608;93.83798399;136.3436929;1539.21998;41.41469798;97.89139007;35.23538815;0;62.88634193;57.08801263;7.623774435;0.791558449;0.512457486;1797.011173;0.109309287;590.0870192;91.59461059;1826.641715;0;140.6767701;18.41408137;49.14574225;224.9203472;193.2412895;201.925831;25.80115883;255.4602775;155.6769477;2.342876601;1424.993686;16.94337278
Mauritania;Percent;0.001550395;0.007374095;0.009497259;0;0.00056655;0;0.090187631;0.012519482;0.000806689;0.007400474;0.00122661;0.001231019;0.004197649;0.009998055;0.004301902;0.000444087;0.00071616;0.00165123;0.00265839;0.002169839;0.016625193;0.010312372;0.000996519;4.38E-05;0.005649232;0.000499914;0.002256795;0.0004963;0.094963359;0;5.17E-05;0;0.000669399;0;2.68E-05;5.66E-07;0.000484291;0.014327504;0.004787124;0.003089896;0.001261186;0.00031205;0.000627101;0.000923765;0.015316333;3.11E-05;0.008315202;0.000456129;0.000963227;0.028705605;0.039648002;0.001437175;2.38E-05;0.000772173;0.006416534;0.002054229;0.002709043;0.001499154;0.004091886;0.002722024;0.000260747;5.54E-05;0.001130369;0.000840776;0.00024495;1.63E-06;0.02988663;0.022959243;0.000990295;0.001260289;0.000249115;0.000289901;0.000907215;0.005975943;0.000327333;0.000354235;0.002022127;5.93E-05;0.00103984;0.002163377;0.00330922;0.001860137;0.000205234;0.000716339;0.015698963;7.02E-05;1.22E-06;6.70E-05;0.001388892;0.023654265;0.002626733;0.002126108;5.35E-05;0.000350479;0.001427624;0.000244423;0.000102238;0.00025765;0.002875171;0.000702194;0.003561473;0.000364271;0.001614729;0.004466725;0.006509709;0.073094084;0.001977972;0.004674922;0.001675906;0;0.002970557;0.002702473;0.000360668;3.75E-05;2.43E-05;0.085700262;5.22E-06;0.028187525;0.0043714;0.087406696;0;0.006709461;0.000879603;0.002338403;0.010737951;0.009220223;0.00962092;0.001232949;0.012228187;0.00744187;0.000112257;0.06814241;0.000809117
Morocco;Number;744.7231395;2566.335864;350.2434272;0;104.1639643;0;5135.040135;170.6371684;44.40315393;222.5888658;385.5418754;112.9293438;491.8710178;1366.89149;651.9971151;59.01996124;180.6903092;395.7302821;251.1672027;236.9527757;4944.848825;400.3483553;149.6039641;0.680913915;163.1106187;113.0117226;348.1171723;45.47421734;0;0;11.58255684;0;61.48530765;0;41.50999939;0;0;9861.649296;774.2089873;874.3793332;337.9617071;52.04668548;164.7042977;526.6512335;5935.357466;16.65620071;3053.954103;296.4184891;71.05024969;4551.267903;9183.890504;298.4193155;4.101010215;92.67915291;2191.816829;354.1041373;808.4499555;231.9775093;1389.898334;304.096206;98.76845631;21.79523331;157.4612196;110.6748113;407.1520977;0.090762379;6617.134344;3931.929106;494.280051;378.9265845;674.8089894;212.2648628;390.3747452;1167.848082;92.15660021;125.5601993;896.2511722;15.16721967;264.004475;629.9285958;185.4552215;801.4891488;33.07579498;215.2871691;2087.970239;2.91210191;0.058629112;21.62562867;11.86282319;567.4881002;1196.486356;544.4825951;1.221952636;120.0186064;479.2061239;226.1399229;18.45642575;211.8040069;1322.101308;372.0804618;767.6775656;63.97301577;650.5529285;1133.169142;2746.836401;1375.288267;109.20361;1037.184302;206.177911;0;108.4307341;60.54084838;1.613167678;3.663417194;2.761273809;6248.427215;19.82381347;9319.793183;197.8248136;72011.52419;0;534.3424704;948.3986782;161.6951491;5336.836836;4464.10736;1333.784919;264.6926785;1184.791704;2481.632619;28.14438987;29033.28346;55.99678061
Morocco;Percent;0.003251987;0.01119333;0.001528414;0;0.000456274;0;0.022549549;0.000750124;0.000194761;0.000982849;0.00168662;0.000495226;0.002154737;0.005987641;0.00285761;0.000258557;0.000793035;0.001737212;0.001101406;0.001039983;0.021710978;0.001757575;0.000655271;2.99E-06;0.000721451;0.000495249;0.001538476;0.000200083;0;0;5.02E-05;0;0.000268998;0;0.000181649;0;0;0.043308748;0.003395504;0.003842838;0.001481375;0.000228602;0.000721568;0.002307652;0.026044545;7.30E-05;0.013389679;0.001299271;0.000310834;0.019933037;0.040146788;0.0013046;1.80E-05;0.000410764;0.009604109;0.001549332;0.00353677;0.001014326;0.006104033;0.001328905;0.000431628;9.52E-05;0.000689489;0.00048339;0.001777378;3.93E-07;0.028999829;0.017210818;0.002164617;0.001657905;0.002948792;0.000928106;0.001709725;0.005114591;0.000403612;0.00055068;0.003920122;6.63E-05;0.001155615;0.002762817;0.000812065;0.003518239;0.000144998;0.000942149;0.009197373;1.28E-05;2.57E-07;9.44E-05;5.21E-05;0.002473541;0.005227869;0.002384018;5.34E-06;0.000526283;0.002095657;0.000989614;8.06E-05;0.000925976;0.005788835;0.001629927;0.003360219;0.000280616;0.002847539;0.00495913;0.012042081;0.006073393;0.000479132;0.004548564;0.000905083;0;0.000474626;0.000265344;7.06E-06;1.61E-05;1.21E-05;0.027431234;8.69E-05;0.040865412;0.000866399;0.315720609;0;0.002348131;0.004150705;0.000708603;0.023355124;0.019493034;0.005831424;0.00115825;0.005200601;0.010867372;0.000123438;0.127346527;0.000245729
Pakistan;Number;3014.153007;17688.07412;13445.57941;225;436.1263561;0;249785.3639;8452.406553;6178.156534;4924.756683;8516.109302;8398.140924;8952.966099;7105.401812;3911.550095;657.2934252;1285.33504;1040.45652;2479.008001;345.821773;10959.60384;17987.46774;6577.49096;72.12246379;6465.316259;3427.658881;2798.683659;796.8851214;4031.16002;0;4.513056566;0;0;0;76.10308491;1319.177231;0;16850.46757;832.4051452;2712.750849;1834.670794;261.4058303;1007.230597;1352.559214;62672.69911;241.4072049;15693.76963;3017.205883;1132.742718;44070.17631;19347.73049;1399.298933;12.4513525;1657.76711;6298.07576;3478.023611;2778.024673;2106.47999;4273.064653;4110.847243;336.0164255;187.9030205;1392.919098;2141.916324;866.6529578;2.949407046;47692.52932;62773.89113;3949.353489;17566.5155;1858.625784;4612.209372;3681.135943;3100.942403;532.8213334;352.0454054;7001.823921;796.6836976;1313.994758;5817.565368;7874.066968;2059.432474;992.4047501;1324.070513;24476.71925;282.6350078;23.70846734;97.17416123;397.8104775;16162.23364;2714.090191;4744.406803;643.2632809;2083.583009;4104.566273;1316.645524;183.1309561;2270.357641;2756.268658;1617.590196;6491.61427;308.2127478;21136.69238;17922.52741;6270.729824;77023.94445;68.61829699;4298.975334;3391.280156;500.1357332;22819.43216;1563.056739;1198.213973;82.17193066;78.80262396;68192.57754;28.77211246;44390.0133;8668.54198;183409.4343;0;5324.643778;6565.380884;3682.724799;18550.27061;32117.69537;2946.690517;2491.451179;4921.922238;8604.813711;20.87641136;105439.8824;765.6685153
Pakistan;Percent;0.002008929;0.011776717;0.008957822;0.000150578;0.000291039;0;0.166712449;0.005639376;0.004120532;0.003290992;0.005677287;0.005603607;0.005965496;0.004733391;0.002606379;0.000438075;0.000856894;0.000693711;0.001652221;0.000230547;0.007317576;0.01199314;0.004385517;4.81E-05;0.004308747;0.002286977;0.001869413;0.000531588;0.002691632;0;3.01E-06;0;0;0;5.07E-05;0.000879399;0;0.011230654;0.000554637;0.001810311;0.001222608;0.000174379;0.000670997;0.000901404;0.041772778;0.000160783;0.010462451;0.002010027;0.000753799;0.029375294;0.012893358;0.000932245;8.30E-06;0.001102345;0.004198419;0.002318924;0.001851969;0.001405109;0.002850289;0.002742347;0.000223734;0.000125171;0.000928219;0.001425877;0.000577051;1.97E-06;0.031793191;0.041840931;0.002645032;0.011698769;0.001237329;0.003070787;0.002453693;0.002066151;0.00035516;0.000234604;0.004665075;0.000530493;0.000875102;0.003875696;0.005252705;0.00137204;0.000662232;0.000882891;0.016334207;0.00018839;1.58E-05;6.50E-05;0.000265352;0.010778163;0.001809308;0.003162629;0.000428745;0.001389188;0.002734467;0.000877521;0.000121913;0.001512789;0.001835221;0.001077715;0.004327579;0.000205417;0.014084137;0.011948024;0.004181128;0.05136469;4.57E-05;0.002866895;0.00226141;0.000334708;0.01521438;0.001042884;0.000798464;5.48E-05;5.26E-05;0.045468736;1.92E-05;0.029579641;0.005777575;0.122202821;0;0.003550413;0.004370698;0.002455303;0.012350051;0.021412898;0.001963939;0.001661991;0.003280797;0.005734093;1.39E-05;0.070298707;0.00051083
Northern Ireland;Number;2.325273249;201.323666;13.38310781;0;4.111326459;0;55.99828191;3.743150906;1.293945295;1.627959612;0.590313565;13.42199585;256.9693622;215.6520808;133.5153737;47.54295876;105.4025454;78.21457344;42.02948498;132.4132206;814.6451967;7.941796398;5.750936347;0.005387529;0.088976701;0.012965102;0.027637487;3.920668896;0;0;0;0;0;0;0.027301725;0;0;100.7815414;83.72789249;203.0498595;172.7753888;54.41920942;34.3013717;167.7070997;1212.383787;12.41575438;42.36284381;156.9349663;12.23024826;272.2091675;84.70944505;6.126133618;2.040266444;3.534209798;254.0388784;9.393316956;11.39621749;4.58083832;202.8317273;33.94516476;40.1407723;73.53837548;45.58633066;64.65670107;61.11785239;0.363539524;181.6455095;11.25083387;7.439243233;53.48454578;7.014168835;22.8286966;33.64388943;326.6228877;70.04976683;25.58341561;147.0590534;3.210350833;112.7484104;175.086151;7.800913468;66.35870322;28.7614273;58.6364573;57.01162496;0.652827672;0.141469539;0.201574869;0.12144204;1.520898875;7.632442302;30.34433605;1.286418696;5.503304847;126.7339491;14.09878444;66.19157058;10.59480292;162.81888;107.3140969;158.2739229;57.18843641;36.00997357;134.6803931;116.5453195;39.34392961;44.8723504;77.12703851;19.96096796;0;0.005215603;0.354484935;0.009995757;0;0.101502063;1172.389696;1.042396579;241.1765114;213.5456962;2601.087458;0;85.0937802;28.09607473;1.022031533;1274.32845;426.2655007;45.20922757;57.68448584;398.2777173;656.9870371;6.010224052;1453.603626;30.87617138
Northern Ireland;Percent;0.000137806;0.011930378;0.000793086;0;0.000243654;0;0.00331805;0.000221832;7.67E-05;9.65E-05;3.50E-05;0.000795409;0.015228259;0.012780048;0.007912406;0.002817417;0.006246556;0.004635294;0.002490699;0.00784757;0.048282682;0.000470628;0.000340819;3.19E-07;5.27E-06;7.69E-07;1.64E-06;0.000232263;0;0;0;0;0;0;1.62E-06;0;0;0.005972286;0.004961402;0.012033567;0.010239436;0.003224806;0.002032742;0.009938802;0.071850572;0.000735767;0.002510728;0.009301817;0.000724813;0.016131656;0.005019937;0.000363043;0.000120881;0.000209435;0.015055547;0.000556676;0.000675392;0.000271475;0.012020649;0.002011648;0.002378626;0.004358071;0.002701522;0.003831541;0.003621954;2.15E-05;0.01076524;0.000666774;0.000440966;0.003169522;0.000415659;0.001352844;0.001993842;0.019356538;0.004151196;0.001516151;0.008715064;0.000190244;0.00668173;0.010376079;0.000462341;0.003932562;0.001704422;0.003474908;0.003378496;3.87E-05;8.38E-06;1.19E-05;7.20E-06;9.01E-05;0.000452326;0.001798366;7.62E-05;0.000326158;0.007510389;0.000835539;0.003922674;0.000627887;0.009649162;0.006359818;0.009379586;0.003388991;0.002134109;0.007981445;0.006906836;0.002331493;0.002659077;0.004570963;0.00118297;0;3.09E-07;2.10E-05;5.92E-07;0;6.02E-06;0.069478865;6.18E-05;0.014293298;0.012655638;0.154151048;0;0.005043315;0.001664965;6.06E-05;0.075518702;0.025261859;0.002679531;0.003418387;0.023602006;0.038933891;0.000356251;0.086148209;0.001829864
